session_id,prompt_id,model,token_type,is_sidechain,token_count
demo-068-8f78e097,demo-068-8f78e097:p005,claude-sonnet-4-6,input,1,4887
demo-068-8f78e097,demo-068-8f78e097:p005,claude-sonnet-4-6,output,0,7971
demo-068-8f78e097,demo-068-8f78e097:p005,claude-sonnet-4-6,output,1,2093
demo-068-8f78e097,demo-068-8f78e097:p005,claude-sonnet-4-6,cache_read,0,1177065
demo-068-8f78e097,demo-068-8f78e097:p005,claude-sonnet-4-6,cache_read,1,109003
demo-068-8f78e097,demo-068-8f78e097:p005,claude-sonnet-4-6,cache_write_5m,0,40439
demo-068-8f78e097,demo-068-8f78e097:p005,claude-sonnet-4-6,cache_write_5m,1,9034
demo-068-8f78e097,demo-068-8f78e097:p005,claude-sonnet-4-6,cache_write_1h,0,4582
demo-068-8f78e097,demo-068-8f78e097:p006,claude-sonnet-4-6,input,0,1165
demo-068-8f78e097,demo-068-8f78e097:p006,claude-sonnet-4-6,output,0,4035
demo-068-8f78e097,demo-068-8f78e097:p006,claude-sonnet-4-6,cache_read,0,832971
demo-068-8f78e097,demo-068-8f78e097:p006,claude-sonnet-4-6,cache_write_5m,0,28554
demo-068-8f78e097,demo-068-8f78e097:p006,claude-sonnet-4-6,cache_write_1h,0,5039
demo-068-8f78e097,demo-068-8f78e097:p007,claude-haiku-4-5,input,0,1131
demo-068-8f78e097,demo-068-8f78e097:p007,claude-haiku-4-5,output,0,4123
demo-068-8f78e097,demo-068-8f78e097:p007,claude-haiku-4-5,cache_read,0,889660
demo-068-8f78e097,demo-068-8f78e097:p007,claude-haiku-4-5,cache_write_5m,0,36807
demo-068-8f78e097,demo-068-8f78e097:p007,claude-haiku-4-5,cache_write_1h,0,4267
demo-068-8f78e097,demo-068-8f78e097:p008,claude-fable-5,input,0,1065
demo-068-8f78e097,demo-068-8f78e097:p008,claude-fable-5,output,0,3267
demo-068-8f78e097,demo-068-8f78e097:p008,claude-fable-5,cache_read,0,380180
demo-068-8f78e097,demo-068-8f78e097:p008,claude-fable-5,cache_write_5m,0,23015
demo-068-8f78e097,demo-068-8f78e097:p008,claude-fable-5,cache_write_1h,0,2961
demo-068-8f78e097,demo-068-8f78e097:p009,claude-fable-5,input,0,735
demo-068-8f78e097,demo-068-8f78e097:p009,claude-fable-5,output,0,3103
demo-068-8f78e097,demo-068-8f78e097:p009,claude-fable-5,cache_read,0,722471
demo-068-8f78e097,demo-068-8f78e097:p009,claude-fable-5,cache_write_5m,0,21495
demo-068-8f78e097,demo-068-8f78e097:p009,claude-fable-5,cache_write_1h,0,4705
demo-068-8f78e097,demo-068-8f78e097:p009,claude-haiku-4-5,input,1,1969
demo-068-8f78e097,demo-068-8f78e097:p009,claude-haiku-4-5,output,1,1322
demo-068-8f78e097,demo-068-8f78e097:p009,claude-haiku-4-5,cache_read,1,116073
demo-068-8f78e097,demo-068-8f78e097:p009,claude-haiku-4-5,cache_write_5m,1,3756
demo-068-8f78e097,demo-068-8f78e097:p010,claude-sonnet-4-6,input,0,449
demo-068-8f78e097,demo-068-8f78e097:p010,claude-sonnet-4-6,output,0,2123
demo-068-8f78e097,demo-068-8f78e097:p010,claude-sonnet-4-6,cache_read,0,295633
demo-068-8f78e097,demo-068-8f78e097:p010,claude-sonnet-4-6,cache_write_5m,0,17141
demo-068-8f78e097,demo-068-8f78e097:p010,claude-sonnet-4-6,cache_write_1h,0,5603
demo-068-8f78e097,demo-068-8f78e097:p011,claude-haiku-4-5,input,0,735
demo-068-8f78e097,demo-068-8f78e097:p011,claude-haiku-4-5,output,0,5058
demo-068-8f78e097,demo-068-8f78e097:p011,claude-haiku-4-5,cache_read,0,805224
demo-068-8f78e097,demo-068-8f78e097:p011,claude-haiku-4-5,cache_write_5m,0,21868
demo-068-8f78e097,demo-068-8f78e097:p011,claude-haiku-4-5,cache_write_1h,0,3518
demo-068-8f78e097,demo-068-8f78e097:p012,claude-haiku-4-5,input,0,1074
demo-068-8f78e097,demo-068-8f78e097:p012,claude-haiku-4-5,output,0,1432
demo-068-8f78e097,demo-068-8f78e097:p012,claude-haiku-4-5,cache_read,0,449372
demo-068-8f78e097,demo-068-8f78e097:p012,claude-haiku-4-5,cache_write_5m,0,13987
demo-068-8f78e097,demo-068-8f78e097:p012,claude-haiku-4-5,cache_write_1h,0,4045
demo-068-8f78e097,demo-068-8f78e097:p013,claude-sonnet-4-6,input,0,495
demo-068-8f78e097,demo-068-8f78e097:p013,claude-sonnet-4-6,output,0,7934
demo-068-8f78e097,demo-068-8f78e097:p013,claude-sonnet-4-6,cache_read,0,1741116
demo-068-8f78e097,demo-068-8f78e097:p013,claude-sonnet-4-6,cache_write_5m,0,55015
demo-068-8f78e097,demo-068-8f78e097:p013,claude-sonnet-4-6,cache_write_1h,0,2626
demo-068-8f78e097,demo-068-8f78e097:p014,claude-sonnet-4-6,input,0,622
demo-068-8f78e097,demo-068-8f78e097:p014,claude-sonnet-4-6,output,0,1986
demo-068-8f78e097,demo-068-8f78e097:p014,claude-sonnet-4-6,cache_read,0,679680
demo-068-8f78e097,demo-068-8f78e097:p014,claude-sonnet-4-6,cache_write_5m,0,7706
demo-068-8f78e097,demo-068-8f78e097:p014,claude-sonnet-4-6,cache_write_1h,0,1924
demo-068-8f78e097,demo-068-8f78e097:p015,claude-opus-4-8,input,0,1205
demo-068-8f78e097,demo-068-8f78e097:p015,claude-opus-4-8,output,0,1916
demo-068-8f78e097,demo-068-8f78e097:p015,claude-opus-4-8,cache_read,0,435219
demo-068-8f78e097,demo-068-8f78e097:p015,claude-opus-4-8,cache_write_5m,0,15171
demo-068-8f78e097,demo-068-8f78e097:p015,claude-opus-4-8,cache_write_1h,0,5858
demo-068-8f78e097,demo-068-8f78e097:p016,claude-haiku-4-5,input,1,2545
demo-068-8f78e097,demo-068-8f78e097:p016,claude-haiku-4-5,output,1,2746
demo-068-8f78e097,demo-068-8f78e097:p016,claude-haiku-4-5,cache_read,1,68352
demo-068-8f78e097,demo-068-8f78e097:p016,claude-haiku-4-5,cache_write_5m,1,12116
demo-068-8f78e097,demo-068-8f78e097:p016,claude-opus-4-8,input,0,937
demo-068-8f78e097,demo-068-8f78e097:p016,claude-opus-4-8,output,0,1915
demo-068-8f78e097,demo-068-8f78e097:p016,claude-opus-4-8,cache_read,0,417669
demo-068-8f78e097,demo-068-8f78e097:p016,claude-opus-4-8,cache_write_5m,0,17603
demo-068-8f78e097,demo-068-8f78e097:p016,claude-opus-4-8,cache_write_1h,0,2988
demo-068-8f78e097,demo-068-8f78e097:p017,claude-sonnet-4-6,input,0,493
demo-068-8f78e097,demo-068-8f78e097:p017,claude-sonnet-4-6,output,0,2879
demo-068-8f78e097,demo-068-8f78e097:p017,claude-sonnet-4-6,cache_read,0,1077105
demo-068-8f78e097,demo-068-8f78e097:p017,claude-sonnet-4-6,cache_write_5m,0,26045
demo-068-8f78e097,demo-068-8f78e097:p017,claude-sonnet-4-6,cache_write_1h,0,6297
demo-068-8f78e097,demo-068-8f78e097:p017,claude-sonnet-4-6,server_tool_use,0,6
demo-068-8f78e097,demo-068-8f78e097:p018,claude-haiku-4-5,input,0,763
demo-068-8f78e097,demo-068-8f78e097:p018,claude-haiku-4-5,output,0,6287
demo-068-8f78e097,demo-068-8f78e097:p018,claude-haiku-4-5,cache_read,0,1366205
demo-068-8f78e097,demo-068-8f78e097:p018,claude-haiku-4-5,cache_write_5m,0,32843
demo-068-8f78e097,demo-068-8f78e097:p018,claude-haiku-4-5,cache_write_1h,0,6796
demo-069-9f65b230,demo-069-9f65b230:p001,claude-haiku-4-5,input,0,14974
demo-069-9f65b230,demo-069-9f65b230:p001,claude-haiku-4-5,output,0,2819
demo-069-9f65b230,demo-069-9f65b230:p001,claude-haiku-4-5,cache_read,0,277463
demo-069-9f65b230,demo-069-9f65b230:p001,claude-haiku-4-5,cache_write_5m,0,84850
demo-069-9f65b230,demo-069-9f65b230:p001,claude-haiku-4-5,cache_write_1h,0,10724
demo-069-9f65b230,demo-069-9f65b230:p002,claude-sonnet-4-6,input,0,799
demo-069-9f65b230,demo-069-9f65b230:p002,claude-sonnet-4-6,output,0,794
demo-069-9f65b230,demo-069-9f65b230:p002,claude-sonnet-4-6,cache_read,0,122675
demo-069-9f65b230,demo-069-9f65b230:p002,claude-sonnet-4-6,cache_write_5m,0,2848
demo-069-9f65b230,demo-069-9f65b230:p002,claude-sonnet-4-6,cache_write_1h,0,5158
demo-069-9f65b230,demo-069-9f65b230:p003,claude-opus-4-8,input,0,1386
demo-069-9f65b230,demo-069-9f65b230:p003,claude-opus-4-8,output,0,3526
demo-069-9f65b230,demo-069-9f65b230:p003,claude-opus-4-8,cache_read,0,445708
demo-069-9f65b230,demo-069-9f65b230:p003,claude-opus-4-8,cache_write_5m,0,24820
demo-069-9f65b230,demo-069-9f65b230:p003,claude-opus-4-8,cache_write_1h,0,5534
demo-069-9f65b230,demo-069-9f65b230:p004,claude-sonnet-4-6,input,0,968
demo-069-9f65b230,demo-069-9f65b230:p004,claude-sonnet-4-6,output,0,3607
demo-069-9f65b230,demo-069-9f65b230:p004,claude-sonnet-4-6,cache_read,0,827099
demo-069-9f65b230,demo-069-9f65b230:p004,claude-sonnet-4-6,cache_write_5m,0,32075
demo-069-9f65b230,demo-069-9f65b230:p004,claude-sonnet-4-6,cache_write_1h,0,560
demo-069-9f65b230,demo-069-9f65b230:p005,claude-sonnet-4-6,input,0,323
demo-069-9f65b230,demo-069-9f65b230:p005,claude-sonnet-4-6,output,0,2386
demo-069-9f65b230,demo-069-9f65b230:p005,claude-sonnet-4-6,cache_read,0,444793
demo-069-9f65b230,demo-069-9f65b230:p005,claude-sonnet-4-6,cache_write_5m,0,20491
demo-069-9f65b230,demo-069-9f65b230:p005,claude-sonnet-4-6,cache_write_1h,0,6173
demo-069-9f65b230,demo-069-9f65b230:p006,claude-sonnet-4-6,input,0,540
demo-069-9f65b230,demo-069-9f65b230:p006,claude-sonnet-4-6,output,0,2566
demo-069-9f65b230,demo-069-9f65b230:p006,claude-sonnet-4-6,cache_read,0,550790
demo-069-9f65b230,demo-069-9f65b230:p006,claude-sonnet-4-6,cache_write_5m,0,25770
demo-069-9f65b230,demo-069-9f65b230:p006,claude-sonnet-4-6,cache_write_1h,0,3510
demo-069-9f65b230,demo-069-9f65b230:p006,claude-sonnet-4-6,server_tool_use,0,6
demo-069-9f65b230,demo-069-9f65b230:p007,claude-haiku-4-5,input,0,1026
demo-069-9f65b230,demo-069-9f65b230:p007,claude-haiku-4-5,input,1,2783
demo-069-9f65b230,demo-069-9f65b230:p007,claude-haiku-4-5,output,0,3818
demo-069-9f65b230,demo-069-9f65b230:p007,claude-haiku-4-5,output,1,1411
demo-069-9f65b230,demo-069-9f65b230:p007,claude-haiku-4-5,cache_read,0,661905
demo-069-9f65b230,demo-069-9f65b230:p007,claude-haiku-4-5,cache_read,1,123860
demo-069-9f65b230,demo-069-9f65b230:p007,claude-haiku-4-5,cache_write_5m,0,29717
demo-069-9f65b230,demo-069-9f65b230:p007,claude-haiku-4-5,cache_write_5m,1,6756
demo-069-9f65b230,demo-069-9f65b230:p007,claude-haiku-4-5,cache_write_1h,0,4741
demo-069-9f65b230,demo-069-9f65b230:p008,claude-sonnet-4-6,input,0,458
demo-069-9f65b230,demo-069-9f65b230:p008,claude-sonnet-4-6,output,0,7841
demo-069-9f65b230,demo-069-9f65b230:p008,claude-sonnet-4-6,cache_read,0,1197395
demo-069-9f65b230,demo-069-9f65b230:p008,claude-sonnet-4-6,cache_write_5m,0,39831
demo-069-9f65b230,demo-069-9f65b230:p008,claude-sonnet-4-6,cache_write_1h,0,5694
demo-070-e2fb3299,demo-070-e2fb3299:p001,claude-opus-4-8,input,0,12115
demo-070-e2fb3299,demo-070-e2fb3299:p001,claude-opus-4-8,output,0,1211
demo-070-e2fb3299,demo-070-e2fb3299:p001,claude-opus-4-8,cache_read,0,138963
demo-070-e2fb3299,demo-070-e2fb3299:p001,claude-opus-4-8,cache_write_5m,0,66606
demo-070-e2fb3299,demo-070-e2fb3299:p001,claude-opus-4-8,cache_write_1h,0,10676
demo-070-e2fb3299,demo-070-e2fb3299:p002,claude-sonnet-4-6,input,0,1030
demo-070-e2fb3299,demo-070-e2fb3299:p002,claude-sonnet-4-6,output,0,3203
demo-070-e2fb3299,demo-070-e2fb3299:p002,claude-sonnet-4-6,cache_read,0,378012
demo-070-e2fb3299,demo-070-e2fb3299:p002,claude-sonnet-4-6,cache_write_5m,0,29108
demo-070-e2fb3299,demo-070-e2fb3299:p002,claude-sonnet-4-6,cache_write_1h,0,2094
demo-070-e2fb3299,demo-070-e2fb3299:p002,claude-sonnet-4-6,server_tool_use,0,6
demo-070-e2fb3299,demo-070-e2fb3299:p003,claude-opus-4-8,input,0,907
demo-070-e2fb3299,demo-070-e2fb3299:p003,claude-opus-4-8,output,0,6142
demo-070-e2fb3299,demo-070-e2fb3299:p003,claude-opus-4-8,cache_read,0,563046
demo-070-e2fb3299,demo-070-e2fb3299:p003,claude-opus-4-8,cache_write_5m,0,27234
demo-070-e2fb3299,demo-070-e2fb3299:p003,claude-opus-4-8,cache_write_1h,0,7357
demo-070-e2fb3299,demo-070-e2fb3299:p004,claude-opus-4-8,input,0,1298
demo-070-e2fb3299,demo-070-e2fb3299:p004,claude-opus-4-8,output,0,9086
demo-070-e2fb3299,demo-070-e2fb3299:p004,claude-opus-4-8,cache_read,0,1097969
demo-070-e2fb3299,demo-070-e2fb3299:p004,claude-opus-4-8,cache_write_5m,0,30048
demo-070-e2fb3299,demo-070-e2fb3299:p004,claude-opus-4-8,cache_write_1h,0,7659
demo-070-e2fb3299,demo-070-e2fb3299:p005,claude-sonnet-4-6,input,0,1498
demo-070-e2fb3299,demo-070-e2fb3299:p005,claude-sonnet-4-6,output,0,5479
demo-070-e2fb3299,demo-070-e2fb3299:p005,claude-sonnet-4-6,cache_read,0,576307
demo-070-e2fb3299,demo-070-e2fb3299:p005,claude-sonnet-4-6,cache_write_5m,0,28436
demo-070-e2fb3299,demo-070-e2fb3299:p005,claude-sonnet-4-6,cache_write_1h,0,4841
demo-070-e2fb3299,demo-070-e2fb3299:p006,claude-haiku-4-5,input,1,2302
demo-070-e2fb3299,demo-070-e2fb3299:p006,claude-haiku-4-5,output,1,342
demo-070-e2fb3299,demo-070-e2fb3299:p006,claude-haiku-4-5,cache_read,1,103675
demo-070-e2fb3299,demo-070-e2fb3299:p006,claude-haiku-4-5,cache_write_5m,1,10676
demo-070-e2fb3299,demo-070-e2fb3299:p006,claude-opus-4-8,input,0,956
demo-070-e2fb3299,demo-070-e2fb3299:p006,claude-opus-4-8,output,0,4188
demo-070-e2fb3299,demo-070-e2fb3299:p006,claude-opus-4-8,cache_read,0,848630
demo-070-e2fb3299,demo-070-e2fb3299:p006,claude-opus-4-8,cache_write_5m,0,32926
demo-070-e2fb3299,demo-070-e2fb3299:p006,claude-opus-4-8,cache_write_1h,0,7786
demo-070-e2fb3299,demo-070-e2fb3299:p007,claude-haiku-4-5,input,0,623
demo-070-e2fb3299,demo-070-e2fb3299:p007,claude-haiku-4-5,output,0,3906
demo-070-e2fb3299,demo-070-e2fb3299:p007,claude-haiku-4-5,cache_read,0,719381
demo-070-e2fb3299,demo-070-e2fb3299:p007,claude-haiku-4-5,cache_write_5m,0,11213
demo-070-e2fb3299,demo-070-e2fb3299:p007,claude-haiku-4-5,cache_write_1h,0,922
demo-070-e2fb3299,demo-070-e2fb3299:p008,claude-opus-4-8,input,0,1022
demo-070-e2fb3299,demo-070-e2fb3299:p008,claude-opus-4-8,output,0,2354
demo-070-e2fb3299,demo-070-e2fb3299:p008,claude-opus-4-8,cache_read,0,557301
demo-070-e2fb3299,demo-070-e2fb3299:p008,claude-opus-4-8,cache_write_5m,0,33036
demo-070-e2fb3299,demo-070-e2fb3299:p008,claude-opus-4-8,cache_write_1h,0,7276
demo-070-e2fb3299,demo-070-e2fb3299:p009,claude-opus-4-8,input,0,500
demo-070-e2fb3299,demo-070-e2fb3299:p009,claude-opus-4-8,output,0,3050
demo-070-e2fb3299,demo-070-e2fb3299:p009,claude-opus-4-8,cache_read,0,358778
demo-070-e2fb3299,demo-070-e2fb3299:p009,claude-opus-4-8,cache_write_5m,0,16426
demo-070-e2fb3299,demo-070-e2fb3299:p009,claude-opus-4-8,cache_write_1h,0,7931
demo-070-e2fb3299,demo-070-e2fb3299:p010,claude-sonnet-4-6,input,0,284
demo-070-e2fb3299,demo-070-e2fb3299:p010,claude-sonnet-4-6,output,0,1086
demo-070-e2fb3299,demo-070-e2fb3299:p010,claude-sonnet-4-6,cache_read,0,116144
demo-070-e2fb3299,demo-070-e2fb3299:p010,claude-sonnet-4-6,cache_write_5m,0,17427
demo-070-e2fb3299,demo-070-e2fb3299:p010,claude-sonnet-4-6,cache_write_1h,0,4540
demo-070-e2fb3299,demo-070-e2fb3299:p011,claude-sonnet-4-6,input,0,1405
demo-070-e2fb3299,demo-070-e2fb3299:p011,claude-sonnet-4-6,output,0,4393
demo-070-e2fb3299,demo-070-e2fb3299:p011,claude-sonnet-4-6,cache_read,0,789928
demo-070-e2fb3299,demo-070-e2fb3299:p011,claude-sonnet-4-6,cache_write_5m,0,32875
demo-070-e2fb3299,demo-070-e2fb3299:p011,claude-sonnet-4-6,cache_write_1h,0,894
demo-070-e2fb3299,demo-070-e2fb3299:p012,claude-sonnet-4-6,input,0,1173
demo-070-e2fb3299,demo-070-e2fb3299:p012,claude-sonnet-4-6,output,0,3100
demo-070-e2fb3299,demo-070-e2fb3299:p012,claude-sonnet-4-6,cache_read,0,786571
demo-070-e2fb3299,demo-070-e2fb3299:p012,claude-sonnet-4-6,cache_write_5m,0,21265
demo-070-e2fb3299,demo-070-e2fb3299:p012,claude-sonnet-4-6,cache_write_1h,0,4096
demo-071-f56a0338,demo-071-f56a0338:p001,claude-haiku-4-5,input,1,2153
demo-071-f56a0338,demo-071-f56a0338:p001,claude-haiku-4-5,output,1,1405
demo-071-f56a0338,demo-071-f56a0338:p001,claude-haiku-4-5,cache_read,1,136025
demo-071-f56a0338,demo-071-f56a0338:p001,claude-haiku-4-5,cache_write_5m,1,4317
demo-071-f56a0338,demo-071-f56a0338:p001,claude-opus-4-8,input,0,10712
demo-071-f56a0338,demo-071-f56a0338:p001,claude-opus-4-8,output,0,5157
demo-071-f56a0338,demo-071-f56a0338:p001,claude-opus-4-8,cache_read,0,705428
demo-071-f56a0338,demo-071-f56a0338:p001,claude-opus-4-8,cache_write_5m,0,64734
demo-071-f56a0338,demo-071-f56a0338:p001,claude-opus-4-8,cache_write_1h,0,2203
demo-071-f56a0338,demo-071-f56a0338:p002,claude-opus-4-8,input,0,568
demo-071-f56a0338,demo-071-f56a0338:p002,claude-opus-4-8,output,0,6425
demo-071-f56a0338,demo-071-f56a0338:p002,claude-opus-4-8,cache_read,0,484175
demo-071-f56a0338,demo-071-f56a0338:p002,claude-opus-4-8,cache_write_5m,0,33820
demo-071-f56a0338,demo-071-f56a0338:p002,claude-opus-4-8,cache_write_1h,0,7737
demo-071-f56a0338,demo-071-f56a0338:p003,claude-sonnet-4-6,input,0,1350
demo-071-f56a0338,demo-071-f56a0338:p003,claude-sonnet-4-6,output,0,3817
demo-071-f56a0338,demo-071-f56a0338:p003,claude-sonnet-4-6,cache_read,0,385150
demo-071-f56a0338,demo-071-f56a0338:p003,claude-sonnet-4-6,cache_write_5m,0,19320
demo-071-f56a0338,demo-071-f56a0338:p003,claude-sonnet-4-6,cache_write_1h,0,7272
demo-071-f56a0338,demo-071-f56a0338:p004,claude-opus-4-8,input,0,713
demo-071-f56a0338,demo-071-f56a0338:p004,claude-opus-4-8,output,0,6641
demo-071-f56a0338,demo-071-f56a0338:p004,claude-opus-4-8,cache_read,0,781137
demo-071-f56a0338,demo-071-f56a0338:p004,claude-opus-4-8,cache_write_5m,0,37811
demo-071-f56a0338,demo-071-f56a0338:p004,claude-opus-4-8,cache_write_1h,0,662
demo-071-f56a0338,demo-071-f56a0338:p005,claude-fable-5,input,0,908
demo-071-f56a0338,demo-071-f56a0338:p005,claude-fable-5,output,0,4418
demo-071-f56a0338,demo-071-f56a0338:p005,claude-fable-5,cache_read,0,459378
demo-071-f56a0338,demo-071-f56a0338:p005,claude-fable-5,cache_write_5m,0,24472
demo-071-f56a0338,demo-071-f56a0338:p005,claude-fable-5,cache_write_1h,0,2356
demo-071-f56a0338,demo-071-f56a0338:p006,claude-sonnet-4-6,input,0,1099
demo-071-f56a0338,demo-071-f56a0338:p006,claude-sonnet-4-6,output,0,1278
demo-071-f56a0338,demo-071-f56a0338:p006,claude-sonnet-4-6,cache_read,0,348031
demo-071-f56a0338,demo-071-f56a0338:p006,claude-sonnet-4-6,cache_write_5m,0,10897
demo-071-f56a0338,demo-071-f56a0338:p006,claude-sonnet-4-6,cache_write_1h,0,7876
demo-071-f56a0338,demo-071-f56a0338:p007,claude-haiku-4-5,input,0,1103
demo-071-f56a0338,demo-071-f56a0338:p007,claude-haiku-4-5,output,0,4578
demo-071-f56a0338,demo-071-f56a0338:p007,claude-haiku-4-5,cache_read,0,1111964
demo-071-f56a0338,demo-071-f56a0338:p007,claude-haiku-4-5,cache_write_5m,0,34049
demo-071-f56a0338,demo-071-f56a0338:p007,claude-haiku-4-5,cache_write_1h,0,2510
demo-071-f56a0338,demo-071-f56a0338:p008,claude-sonnet-4-6,input,0,1208
demo-071-f56a0338,demo-071-f56a0338:p008,claude-sonnet-4-6,output,0,2621
demo-071-f56a0338,demo-071-f56a0338:p008,claude-sonnet-4-6,cache_read,0,759423
demo-071-f56a0338,demo-071-f56a0338:p008,claude-sonnet-4-6,cache_write_5m,0,27643
demo-071-f56a0338,demo-071-f56a0338:p008,claude-sonnet-4-6,cache_write_1h,0,1250
demo-071-f56a0338,demo-071-f56a0338:p009,claude-sonnet-4-6,input,0,1366
demo-071-f56a0338,demo-071-f56a0338:p009,claude-sonnet-4-6,input,1,1105
demo-071-f56a0338,demo-071-f56a0338:p009,claude-sonnet-4-6,output,0,5640
demo-071-f56a0338,demo-071-f56a0338:p009,claude-sonnet-4-6,output,1,1043
demo-071-f56a0338,demo-071-f56a0338:p009,claude-sonnet-4-6,cache_read,0,1373465
demo-071-f56a0338,demo-071-f56a0338:p009,claude-sonnet-4-6,cache_read,1,63053
demo-071-f56a0338,demo-071-f56a0338:p009,claude-sonnet-4-6,cache_write_5m,0,45781
demo-071-f56a0338,demo-071-f56a0338:p009,claude-sonnet-4-6,cache_write_5m,1,1827
demo-071-f56a0338,demo-071-f56a0338:p009,claude-sonnet-4-6,cache_write_1h,0,1317
demo-071-f56a0338,demo-071-f56a0338:p010,claude-haiku-4-5,input,0,563
demo-071-f56a0338,demo-071-f56a0338:p010,claude-haiku-4-5,output,0,623
demo-071-f56a0338,demo-071-f56a0338:p010,claude-haiku-4-5,cache_read,0,173854
demo-071-f56a0338,demo-071-f56a0338:p010,claude-haiku-4-5,cache_write_5m,0,10792
demo-071-f56a0338,demo-071-f56a0338:p010,claude-haiku-4-5,cache_write_1h,0,7625
demo-071-f56a0338,demo-071-f56a0338:p010,claude-haiku-4-5,server_tool_use,0,6
demo-071-f56a0338,demo-071-f56a0338:p011,claude-haiku-4-5,input,0,560
demo-071-f56a0338,demo-071-f56a0338:p011,claude-haiku-4-5,output,0,1675
demo-071-f56a0338,demo-071-f56a0338:p011,claude-haiku-4-5,cache_read,0,438760
demo-071-f56a0338,demo-071-f56a0338:p011,claude-haiku-4-5,cache_write_5m,0,21710
demo-071-f56a0338,demo-071-f56a0338:p011,claude-haiku-4-5,cache_write_1h,0,2147
demo-071-f56a0338,demo-071-f56a0338:p011,claude-sonnet-4-6,input,1,3345
demo-071-f56a0338,demo-071-f56a0338:p011,claude-sonnet-4-6,output,1,1926
demo-071-f56a0338,demo-071-f56a0338:p011,claude-sonnet-4-6,cache_read,1,59617
demo-071-f56a0338,demo-071-f56a0338:p011,claude-sonnet-4-6,cache_write_5m,1,13564
demo-071-f56a0338,demo-071-f56a0338:p012,claude-haiku-4-5,input,0,382
demo-071-f56a0338,demo-071-f56a0338:p012,claude-haiku-4-5,input,1,1028
demo-071-f56a0338,demo-071-f56a0338:p012,claude-haiku-4-5,output,0,4599
demo-071-f56a0338,demo-071-f56a0338:p012,claude-haiku-4-5,output,1,1002
demo-071-f56a0338,demo-071-f56a0338:p012,claude-haiku-4-5,cache_read,0,798315
demo-071-f56a0338,demo-071-f56a0338:p012,claude-haiku-4-5,cache_read,1,100160
demo-071-f56a0338,demo-071-f56a0338:p012,claude-haiku-4-5,cache_write_5m,0,33335
demo-071-f56a0338,demo-071-f56a0338:p012,claude-haiku-4-5,cache_write_5m,1,4340
demo-071-f56a0338,demo-071-f56a0338:p012,claude-haiku-4-5,cache_write_1h,0,1448
demo-071-f56a0338,demo-071-f56a0338:p013,claude-opus-4-8,input,0,479
demo-071-f56a0338,demo-071-f56a0338:p013,claude-opus-4-8,output,0,5847
demo-071-f56a0338,demo-071-f56a0338:p013,claude-opus-4-8,cache_read,0,709189
demo-071-f56a0338,demo-071-f56a0338:p013,claude-opus-4-8,cache_write_5m,0,30694
demo-071-f56a0338,demo-071-f56a0338:p013,claude-opus-4-8,cache_write_1h,0,3547
demo-071-f56a0338,demo-071-f56a0338:p014,claude-opus-4-8,input,0,984
demo-071-f56a0338,demo-071-f56a0338:p014,claude-opus-4-8,output,0,3027
demo-071-f56a0338,demo-071-f56a0338:p014,claude-opus-4-8,cache_read,0,899991
demo-071-f56a0338,demo-071-f56a0338:p014,claude-opus-4-8,cache_write_5m,0,24074
demo-071-f56a0338,demo-071-f56a0338:p014,claude-opus-4-8,cache_write_1h,0,4528
demo-071-f56a0338,demo-071-f56a0338:p015,claude-opus-4-8,input,0,1339
demo-071-f56a0338,demo-071-f56a0338:p015,claude-opus-4-8,output,0,2983
demo-071-f56a0338,demo-071-f56a0338:p015,claude-opus-4-8,cache_read,0,1110982
demo-071-f56a0338,demo-071-f56a0338:p015,claude-opus-4-8,cache_write_5m,0,22744
demo-071-f56a0338,demo-071-f56a0338:p015,claude-opus-4-8,cache_write_1h,0,5109
demo-071-f56a0338,demo-071-f56a0338:p016,claude-opus-4-8,input,0,343
demo-071-f56a0338,demo-071-f56a0338:p016,claude-opus-4-8,output,0,2484
demo-071-f56a0338,demo-071-f56a0338:p016,claude-opus-4-8,cache_read,0,959071
demo-071-f56a0338,demo-071-f56a0338:p016,claude-opus-4-8,cache_write_5m,0,29369
demo-071-f56a0338,demo-071-f56a0338:p016,claude-opus-4-8,cache_write_1h,0,4535
demo-071-f56a0338,demo-071-f56a0338:p017,claude-haiku-4-5,input,0,891
demo-071-f56a0338,demo-071-f56a0338:p017,claude-haiku-4-5,output,0,5049
demo-071-f56a0338,demo-071-f56a0338:p017,claude-haiku-4-5,cache_read,0,1203002
demo-071-f56a0338,demo-071-f56a0338:p017,claude-haiku-4-5,cache_write_5m,0,31947
demo-071-f56a0338,demo-071-f56a0338:p017,claude-haiku-4-5,cache_write_1h,0,5306
demo-071-f56a0338,demo-071-f56a0338:p018,claude-opus-4-8,input,0,1461
demo-071-f56a0338,demo-071-f56a0338:p018,claude-opus-4-8,output,0,9771
demo-071-f56a0338,demo-071-f56a0338:p018,claude-opus-4-8,cache_read,0,1907210
demo-071-f56a0338,demo-071-f56a0338:p018,claude-opus-4-8,cache_write_5m,0,44946
demo-071-f56a0338,demo-071-f56a0338:p018,claude-opus-4-8,cache_write_1h,0,7192
demo-071-f56a0338,demo-071-f56a0338:p019,claude-sonnet-4-6,input,0,703
demo-071-f56a0338,demo-071-f56a0338:p019,claude-sonnet-4-6,output,0,3702
demo-071-f56a0338,demo-071-f56a0338:p019,claude-sonnet-4-6,cache_read,0,1701752
